utc_timestamp,DK_load_actual_entsoe_transparency,DK_solar_generation_actual,DK_wind_onshore_generation_actual,DK_price_day_ahead,DK_temperature,DK_radiation_direct_horizontal,DK_radiation_diffuse_horizontal
2017-02-27T18:00:00Z,2602.24,0.0,1051.13,31.68,6.181,0.0,0.0
2017-02-27T19:00:00Z,2368.56,0.01,1164.91,30.62,6.005,0.0,0.0
2017-02-27T20:00:00Z,2198.84,0.0,1415.71,27.05,5.827,0.0,0.0
2017-02-27T21:00:00Z,2005.03,0.0,1724.14,12.96,5.741,0.0,0.0
2017-02-27T22:00:00Z,1807.6,0.0,1913.93,7.95,5.667,0.0,0.0
2017-02-27T23:00:00Z,1679.2,0.0,2004.17,7.81,5.57,0.0,0.0
2017-02-28T00:00:00Z,1692.52,0.0,2011.06,7.89,5.596,0.0,0.0
2017-02-28T01:00:00Z,1644.66,0.0,1905.22,7.86,5.512,0.0,0.0
2017-02-28T02:00:00Z,1645.46,0.0,1909.09,8.56,5.051,0.0,0.0
2017-02-28T03:00:00Z,1687.99,0.0,1968.1,9.79,4.435,0.0,0.0
2017-02-28T04:00:00Z,1854.8,0.01,2093.8,10.34,4.001,0.0,0.0
2017-02-28T05:00:00Z,2265.65,0.01,2121.17,28.99,3.762,0.0003,0.0115
2017-02-28T06:00:00Z,2586.44,2.1,2156.27,30.96,3.676,0.6083,14.9817
2017-02-28T07:00:00Z,2675.63,25.64,2090.62,31.23,3.932,5.5727,67.1924
2017-02-28T08:00:00Z,2794.67,69.66,2270.62,31.02,4.385,20.3974,128.4565
2017-02-28T09:00:00Z,2811.88,99.01,2338.85,30.76,4.788,34.7604,169.2269
2017-02-28T10:00:00Z,2774.72,142.38,2356.42,30.57,5.124,54.0174,198.5213
2017-02-28T11:00:00Z,2745.48,131.1,2187.89,30.62,5.261,49.811,200.6712
2017-02-28T12:00:00Z,2756.75,131.72,2268.78,30.72,5.266,42.6353,187.4784
2017-02-28T13:00:00Z,2628.74,108.81,2233.68,30.73,5.117,30.5705,156.0279
2017-02-28T14:00:00Z,2552.28,69.04,2214.37,30.85,4.764,17.9404,110.9131
2017-02-28T15:00:00Z,2549.75,37.21,2147.13,31.12,4.207,5.7057,53.2449
2017-02-28T16:00:00Z,2763.82,6.03,2117.02,32.48,3.518,0.3959,5.7475
2017-02-28T17:00:00Z,2808.6,0.01,2186.57,32.72,3.102,0.0,0.0
2017-02-28T18:00:00Z,2646.93,0.0,2338.87,32.16,2.909,0.0,0.0
2017-02-28T19:00:00Z,2482.9,0.01,2514.33,31.14,2.8,0.0,0.0
2017-02-28T20:00:00Z,2318.7,0.0,2615.87,30.86,2.708,0.0,0.0
2017-02-28T21:00:00Z,2151.22,0.0,2679.9,30.39,2.572,0.0,0.0
2017-02-28T22:00:00Z,1978.91,0.0,2640.9,29.44,2.594,0.0,0.0
2017-02-28T23:00:00Z,1843.87,0.0,2541.86,16.69,2.69,0.0,0.0
2017-03-01T00:00:00Z,1798.12,0.0,2414.93,27.2,2.784,0.0,0.0
2017-03-01T01:00:00Z,1798.48,0.0,2328.18,26.38,2.817,0.0,0.0
2017-03-01T02:00:00Z,1821.09,0.0,2292.65,25.52,2.88,0.0,0.0
2017-03-01T03:00:00Z,1865.76,0.0,2252.3,28.65,2.97,0.0,0.0
2017-03-01T04:00:00Z,1990.73,0.01,2149.11,29.98,3.037,0.0,0.0
2017-03-01T05:00:00Z,2378.78,0.0,2057.79,30.89,3.106,0.0005,0.0237
2017-03-01T06:00:00Z,2727.69,1.76,2069.99,32.04,3.246,0.4387,14.1576
2017-03-01T07:00:00Z,2793.12,26.96,2064.3,32.74,3.636,4.0603,64.2237
2017-03-01T08:00:00Z,2726.45,78.41,2062.62,32.71,4.187,12.1253,118.503
2017-03-01T09:00:00Z,2756.2,119.64,2153.87,32.4,4.71,26.9017,168.4476
2017-03-01T10:00:00Z,2739.13,126.82,2162.02,32.2,5.169,40.8623,198.7403
2017-03-01T11:00:00Z,2679.4,137.57,2000.98,31.22,5.393,33.7866,197.0685
2017-03-01T12:00:00Z,2714.88,135.34,1901.21,30.74,5.421,22.7703,174.4749
2017-03-01T13:00:00Z,2649.02,135.31,1895.61,30.83,5.362,17.0398,145.2521
2017-03-01T14:00:00Z,2502.1,119.1,1841.43,31.5,5.179,11.6098,105.0077
2017-03-01T15:00:00Z,2477.8,68.79,1638.12,32.03,4.735,6.2256,57.3003
2017-03-01T16:00:00Z,2718.82,12.66,1335.11,32.48,3.937,0.5126,7.0067
2017-03-01T17:00:00Z,2840.78,0.03,1074.16,33.78,3.261,0.0,0.0
2017-03-01T18:00:00Z,2710.63,0.01,955.91,32.4,2.803,0.0,0.0
2017-03-01T19:00:00Z,2534.65,0.01,905.41,32.13,2.483,0.0,0.0
2017-03-01T20:00:00Z,2372.03,0.0,774.62,31.68,2.321,0.0,0.0
2017-03-01T21:00:00Z,2197.75,0.0,688.37,31.61,2.222,0.0,0.0
2017-03-01T22:00:00Z,2021.59,0.0,615.25,29.7,2.103,0.0,0.0
2017-03-01T23:00:00Z,1927.32,0.0,573.62,29.73,1.972,0.0,0.0
2017-03-02T00:00:00Z,1884.67,0.0,568.32,29.49,1.883,0.0,0.0
2017-03-02T01:00:00Z,1866.68,0.0,567.4,26.33,1.768,0.0,0.0
2017-03-02T02:00:00Z,1885.65,0.0,480.87,26.55,1.697,0.0,0.0
2017-03-02T03:00:00Z,1916.52,0.0,435.11,28.28,1.656,0.0,0.0
2017-03-02T04:00:00Z,2089.92,0.0,436.44,29.63,1.66,0.0,0.0
2017-03-02T05:00:00Z,2477.46,0.01,442.94,31.04,1.741,0.0003,0.0278
2017-03-02T06:00:00Z,2828.25,2.39,369.53,33.57,1.794,0.1132,8.1569
2017-03-02T07:00:00Z,2945.26,17.14,301.82,34.19,1.971,0.4745,28.8191
2017-03-02T08:00:00Z,2923.34,53.81,287.72,32.66,2.372,1.1944,57.0691
2017-03-02T09:00:00Z,2952.37,115.32,382.67,32.41,2.91,2.4847,89.6198
2017-03-02T10:00:00Z,2889.56,174.51,602.41,32.24,3.543,5.0194,125.8776
2017-03-02T11:00:00Z,2723.73,209.05,884.26,32.04,4.122,8.6673,152.112
2017-03-02T12:00:00Z,2703.22,230.31,1102.94,31.7,4.495,14.4989,167.2851
2017-03-02T13:00:00Z,2624.24,201.47,1268.25,31.18,4.679,19.0115,156.8986
2017-03-02T14:00:00Z,2487.66,137.61,1381.42,31.07,4.633,15.2578,117.8072
2017-03-02T15:00:00Z,2525.97,69.22,1312.66,27.72,4.318,6.122,61.0254
2017-03-02T16:00:00Z,2702.31,15.34,1230.67,32.17,3.654,0.4563,7.7803
2017-03-02T17:00:00Z,2791.0,0.04,1319.03,35.8,3.303,0.0,0.0
2017-03-02T18:00:00Z,2656.37,0.0,1432.98,32.02,3.147,0.0,0.0
2017-03-02T19:00:00Z,2478.25,0.01,1461.38,31.18,2.94,0.0,0.0
2017-03-02T20:00:00Z,2317.13,0.0,1495.0,30.47,2.761,0.0,0.0
2017-03-02T21:00:00Z,2162.68,0.0,1627.91,29.25,2.731,0.0,0.0
2017-03-02T22:00:00Z,1976.42,0.0,1833.88,25.07,2.763,0.0,0.0
2017-03-02T23:00:00Z,1798.0,0.0,1848.1,27.02,2.835,0.0,0.0
2017-03-03T00:00:00Z,1794.45,0.0,1794.83,26.47,2.986,0.0,0.0
2017-03-03T01:00:00Z,1792.78,0.0,1789.45,26.03,3.104,0.0,0.0
2017-03-03T02:00:00Z,1808.62,0.0,1709.59,28.13,2.999,0.0,0.0
2017-03-03T03:00:00Z,1845.2,0.0,1615.66,29.92,2.966,0.0,0.0
2017-03-03T04:00:00Z,1989.27,0.0,1550.19,30.79,2.997,0.0,0.0
2017-03-03T05:00:00Z,2385.56,0.01,1393.79,31.72,3.071,0.0031,0.1263
2017-03-03T06:00:00Z,2722.24,5.62,1294.49,32.33,3.217,0.4199,15.541
2017-03-03T07:00:00Z,2805.61,37.72,1312.18,32.55,3.552,1.7249,50.0093
2017-03-03T08:00:00Z,2769.58,83.7,1400.87,32.42,4.099,6.5335,105.5482
2017-03-03T09:00:00Z,2736.85,109.55,1426.17,32.19,4.726,15.8223,158.4652
2017-03-03T10:00:00Z,2675.34,115.85,1582.09,31.96,5.171,20.2195,181.9399
2017-03-03T11:00:00Z,2599.92,114.61,1561.27,31.8,5.485,21.0434,187.0252
2017-03-03T12:00:00Z,2582.52,96.75,1530.05,31.58,5.721,20.5545,177.5895
2017-03-03T13:00:00Z,2462.1,84.85,1336.68,31.5,5.91,19.209,154.7586
2017-03-03T14:00:00Z,2382.49,68.9,1095.75,30.81,5.893,14.8929,117.0791
2017-03-03T15:00:00Z,2446.14,34.18,852.64,17.88,5.34,4.4713,56.8229
2017-03-03T16:00:00Z,2658.41,6.3,642.68,38.85,4.267,0.2992,7.1765
2017-03-03T17:00:00Z,2733.73,0.01,507.53,42.18,3.623,0.0,0.0
2017-03-03T18:00:00Z,2552.59,0.01,440.4,32.83,3.217,0.0,0.0
2017-03-03T19:00:00Z,2342.44,0.0,392.84,31.98,2.829,0.0,0.0
2017-03-03T20:00:00Z,2188.59,0.0,354.52,31.73,2.537,0.0,0.0
2017-03-03T21:00:00Z,2026.95,0.0,308.5,31.33,2.525,0.0,0.0
2017-03-03T22:00:00Z,1908.9,0.0,253.8,30.87,2.489,0.0,0.0
2017-03-03T23:00:00Z,1802.56,0.0,195.45,31.6,2.3,0.0,0.0
2017-03-04T00:00:00Z,1726.72,0.0,164.71,30.25,2.195,0.0,0.0
2017-03-04T01:00:00Z,1680.71,0.0,157.19,30.04,2.246,0.0,0.0
2017-03-04T02:00:00Z,1687.18,0.0,312.16,28.44,2.368,0.0,0.0
2017-03-04T03:00:00Z,1702.27,0.0,450.68,28.26,2.47,0.0,0.0
2017-03-04T04:00:00Z,1682.57,0.01,560.14,29.22,2.453,0.0,0.0
2017-03-04T05:00:00Z,1826.46,0.0,719.08,28.16,2.357,0.004,0.1687
2017-03-04T06:00:00Z,1984.82,1.2,690.54,29.86,2.429,1.0061,22.126
2017-03-04T07:00:00Z,2142.66,11.11,732.58,30.98,3.014,7.2425,78.2511
2017-03-04T08:00:00Z,2218.56,26.5,780.24,31.46,3.866,28.05,144.2124
2017-03-04T09:00:00Z,2246.56,55.38,869.6,31.57,4.762,44.8903,184.3463
2017-03-04T10:00:00Z,2198.06,103.02,1071.5,31.15,5.511,58.3044,208.8158
2017-03-04T11:00:00Z,2133.76,123.48,1172.34,30.91,6.061,66.9186,215.3313
2017-03-04T12:00:00Z,2076.37,99.57,1203.0,30.68,6.391,67.1162,204.8294
2017-03-04T13:00:00Z,2036.92,73.27,1271.53,30.11,6.391,39.5189,171.6999
2017-03-04T14:00:00Z,2044.2,37.31,1301.89,27.91,5.996,11.8653,110.1044
2017-03-04T15:00:00Z,2158.8,15.4,1308.26,28.51,5.273,2.0424,44.6516
2017-03-04T16:00:00Z,2355.16,1.89,1303.82,31.13,4.534,0.1248,5.2044
2017-03-04T17:00:00Z,2415.51,0.01,1323.14,31.66,4.051,0.0,0.0
2017-03-04T18:00:00Z,2238.99,0.01,1329.66,29.12,3.711,0.0,0.0
2017-03-04T19:00:00Z,2106.43,0.01,1249.2,28.49,3.434,0.0,0.0
2017-03-04T20:00:00Z,1988.91,0.0,1170.82,22.14,3.24,0.0,0.0
2017-03-04T21:00:00Z,1875.71,0.0,1180.63,23.34,3.121,0.0,0.0
2017-03-04T22:00:00Z,1765.48,0.0,1245.08,10.39,3.018,0.0,0.0
2017-03-04T23:00:00Z,1656.08,0.0,1381.39,21.11,2.965,0.0,0.0
2017-03-05T00:00:00Z,1595.99,0.0,1395.76,15.44,2.93,0.0,0.0
2017-03-05T01:00:00Z,1620.35,0.0,1502.04,11.56,2.908,0.0,0.0
2017-03-05T02:00:00Z,1624.75,0.0,1519.02,10.6,2.898,0.0,0.0
2017-03-05T03:00:00Z,1670.36,0.0,1575.31,6.78,2.931,0.0,0.0
2017-03-05T04:00:00Z,1682.65,0.01,1718.44,3.02,3.006,0.0,0.0
2017-03-05T05:00:00Z,1794.02,0.01,1778.7,9.83,3.064,0.0025,0.2014
2017-03-05T06:00:00Z,1762.93,0.63,1733.88,9.13,3.174,0.1613,11.9933
2017-03-05T07:00:00Z,2004.9,5.53,1740.04,9.88,3.369,0.4644,32.5455
2017-03-05T08:00:00Z,2151.88,10.68,1599.51,11.32,3.592,0.7572,51.266
2017-03-05T09:00:00Z,2249.15,13.35,1485.72,9.97,3.724,0.9783,65.4608
2017-03-05T10:00:00Z,2296.23,23.31,1359.64,10.0,3.791,1.0482,71.6808
2017-03-05T11:00:00Z,2271.96,30.77,1186.23,10.8,3.853,1.1311,75.5548
2017-03-05T12:00:00Z,2223.74,37.01,1100.21,9.96,4.012,1.2989,79.22
2017-03-05T13:00:00Z,2229.96,31.51,1062.78,9.4,4.178,1.0566,65.9412
2017-03-05T14:00:00Z,2209.08,26.03,936.9,9.96,4.316,0.9096,53.0551
2017-03-05T15:00:00Z,2308.16,16.03,788.75,28.24,4.152,0.6189,33.2856
2017-03-05T16:00:00Z,2510.56,4.6,584.83,30.03,3.498,0.1031,6.1738
2017-03-05T17:00:00Z,2579.85,0.04,529.01,33.69,3.15,0.0,0.0
2017-03-05T18:00:00Z,2463.63,0.01,475.49,34.29,2.937,0.0,0.0
2017-03-05T19:00:00Z,2266.2,0.01,582.7,32.45,2.609,0.0,0.0
2017-03-05T20:00:00Z,2093.62,0.0,679.66,31.8,2.326,0.0,0.0
2017-03-05T21:00:00Z,1928.11,0.0,756.64,31.3,2.21,0.0,0.0
2017-03-05T22:00:00Z,1783.29,0.0,832.74,30.66,2.127,0.0,0.0
2017-03-05T23:00:00Z,1717.13,0.0,918.82,30.4,1.887,0.0,0.0
2017-03-06T00:00:00Z,1676.94,0.0,1061.12,29.04,1.611,0.0,0.0
2017-03-06T01:00:00Z,1684.54,0.0,1192.36,27.99,1.383,0.0,0.0
2017-03-06T02:00:00Z,1686.96,0.0,1238.1,25.35,1.188,0.0,0.0
2017-03-06T03:00:00Z,1714.11,0.0,1374.48,27.3,0.994,0.0,0.0
2017-03-06T04:00:00Z,1866.03,0.01,1424.75,29.07,0.823,0.0,0.0
2017-03-06T05:00:00Z,2290.41,0.0,1486.13,34.87,0.657,0.0164,0.5026
2017-03-06T06:00:00Z,2679.02,0.81,1634.7,35.87,0.692,1.6563,28.6572
2017-03-06T07:00:00Z,2778.97,7.85,1756.05,39.4,1.092,7.9429,84.312
2017-03-06T08:00:00Z,2806.12,21.27,1812.63,38.04,1.609,15.0072,132.1968
2017-03-06T09:00:00Z,2897.99,38.07,1907.67,35.43,2.035,23.9785,173.8598
2017-03-06T10:00:00Z,2898.22,45.87,1959.63,34.13,2.385,30.8197,199.1046
2017-03-06T11:00:00Z,2856.75,48.99,1919.3,33.84,2.618,34.3155,206.3464
2017-03-06T12:00:00Z,2873.67,48.9,1868.9,33.39,2.72,39.1179,201.2427
2017-03-06T13:00:00Z,2813.63,34.32,1860.05,33.27,2.621,33.333,173.3475
2017-03-06T14:00:00Z,2713.46,20.35,1828.42,32.92,2.306,17.6202,123.9403
2017-03-06T15:00:00Z,2700.86,9.68,1817.72,32.81,1.802,4.7479,60.8548
2017-03-06T16:00:00Z,2937.03,2.02,1782.41,33.82,1.185,0.4604,10.2785
2017-03-06T17:00:00Z,2924.11,0.02,1662.5,34.09,0.707,0.0,0.0
2017-03-06T18:00:00Z,2765.14,0.0,1557.12,33.79,0.372,0.0,0.0
2017-03-06T19:00:00Z,2561.81,0.01,1514.23,32.76,0.041,0.0,0.0
2017-03-06T20:00:00Z,2407.1,0.0,1467.16,32.38,-0.282,0.0,0.0
2017-03-06T21:00:00Z,2233.05,0.0,1362.62,31.79,-0.518,0.0,0.0
2017-03-06T22:00:00Z,2027.55,0.0,1187.33,31.16,-0.663,0.0,0.0
2017-03-06T23:00:00Z,1950.3,0.0,1019.1,31.07,-0.801,0.0,0.0
2017-03-07T00:00:00Z,1924.99,0.0,890.24,30.01,-0.935,0.0,0.0
2017-03-07T01:00:00Z,1925.3,0.0,795.95,29.99,-1.071,0.0,0.0
2017-03-07T02:00:00Z,1900.25,0.0,751.35,29.64,-1.18,0.0,0.0
2017-03-07T03:00:00Z,1923.79,0.0,764.42,30.6,-1.293,0.0,0.0
2017-03-07T04:00:00Z,2008.69,0.0,751.71,32.98,-1.455,0.0,0.0
2017-03-07T05:00:00Z,2395.53,0.0,716.47,36.0,-1.643,0.0674,0.9432
2017-03-07T06:00:00Z,2775.33,1.58,633.21,48.58,-1.215,8.3806,41.2701
2017-03-07T07:00:00Z,2951.93,12.45,529.29,52.66,-0.522,43.622,101.5824
2017-03-07T08:00:00Z,3017.6,28.96,466.74,52.37,0.021,78.52,147.4467
2017-03-07T09:00:00Z,3060.0,45.2,407.11,52.21,0.372,106.5252,181.1899
2017-03-07T10:00:00Z,3057.49,61.63,301.7,49.97,0.655,125.118,201.2265
2017-03-07T11:00:00Z,2965.48,81.62,227.2,47.35,0.839,114.5173,208.6129
2017-03-07T12:00:00Z,2985.76,80.98,180.24,47.32,0.884,100.3796,199.6813
2017-03-07T13:00:00Z,2913.9,63.18,136.63,46.13,0.76,69.1132,173.2419
2017-03-07T14:00:00Z,2831.7,45.54,97.36,43.19,0.49,46.5876,132.5283
2017-03-07T15:00:00Z,2834.94,27.52,79.46,42.09,0.061,16.9311,76.2265
2017-03-07T16:00:00Z,3001.15,6.48,59.94,49.1,-0.878,1.5308,14.6739
2017-03-07T17:00:00Z,3037.87,0.07,46.2,56.14,-1.54,0.0,0.0
2017-03-07T18:00:00Z,2924.67,0.0,43.16,47.75,-1.659,0.0,0.0
2017-03-07T19:00:00Z,2759.48,0.0,29.75,40.87,-1.765,0.0,0.0
2017-03-07T20:00:00Z,2562.66,0.0,27.04,37.08,-1.839,0.0,0.0
2017-03-07T21:00:00Z,2377.74,0.0,21.16,34.97,-1.84,0.0,0.0
2017-03-07T22:00:00Z,2187.48,0.0,44.49,32.84,-1.865,0.0,0.0
2017-03-07T23:00:00Z,2064.32,0.0,47.84,32.51,-1.899,0.0,0.0
2017-03-08T00:00:00Z,2013.63,0.0,48.68,31.98,-1.937,0.0,0.0
2017-03-08T01:00:00Z,1996.65,0.0,110.51,31.55,-2.052,0.0,0.0
2017-03-08T02:00:00Z,2004.46,0.0,69.23,31.38,-2.178,0.0,0.0
2017-03-08T03:00:00Z,2047.91,0.0,64.4,31.2,-2.252,0.0,0.0
2017-03-08T04:00:00Z,2211.59,0.0,140.45,32.06,-2.392,0.0,0.0
2017-03-08T05:00:00Z,2599.51,0.0,235.12,35.0,-2.251,0.0806,1.3582
2017-03-08T06:00:00Z,2937.2,0.0,360.95,41.57,-1.236,7.0172,45.5993
2017-03-08T07:00:00Z,3053.84,24.49,478.98,44.53,-0.127,29.1213,110.7681
2017-03-08T08:00:00Z,3005.24,50.73,662.27,40.33,0.927,50.0557,164.5557
2017-03-08T09:00:00Z,3001.54,66.42,833.73,36.15,1.831,46.7764,200.8696
2017-03-08T10:00:00Z,2952.3,74.34,992.27,34.18,2.434,23.0971,194.8462
2017-03-08T11:00:00Z,2858.5,69.12,1010.15,33.34,2.924,17.8249,190.3526
2017-03-08T12:00:00Z,2879.85,48.43,1013.06,32.84,3.175,10.8896,161.3238
2017-03-08T13:00:00Z,2881.52,34.5,992.67,32.8,3.194,5.0269,115.0334
2017-03-08T14:00:00Z,2797.15,24.56,1054.71,32.62,3.005,1.9437,68.2754
2017-03-08T15:00:00Z,2765.99,11.81,1250.31,32.54,2.734,0.5911,30.4823
2017-03-08T16:00:00Z,2939.93,1.82,1382.91,32.94,2.61,0.0619,4.8666
2017-03-08T17:00:00Z,2918.05,0.02,1328.16,33.72,2.685,0.0,0.0
2017-03-08T18:00:00Z,2752.25,0.01,1190.55,33.24,2.818,0.0,0.0
2017-03-08T19:00:00Z,2576.11,0.0,994.2,32.67,2.904,0.0,0.0
2017-03-08T20:00:00Z,2424.95,0.0,865.11,31.85,2.889,0.0,0.0
2017-03-08T21:00:00Z,2257.39,0.0,780.12,31.37,2.878,0.0,0.0
2017-03-08T22:00:00Z,2095.61,0.0,805.31,28.97,2.884,0.0,0.0
2017-03-08T23:00:00Z,1986.8,0.0,960.19,30.16,2.834,0.0,0.0
2017-03-09T00:00:00Z,1948.42,0.0,1053.37,30.05,2.747,0.0,0.0
2017-03-09T01:00:00Z,1905.75,0.0,1027.21,29.78,2.545,0.0,0.0
2017-03-09T02:00:00Z,1898.97,0.0,941.93,29.3,2.429,0.0,0.0
2017-03-09T03:00:00Z,1930.52,0.0,872.19,29.28,2.355,0.0,0.0
2017-03-09T04:00:00Z,2087.68,0.01,850.22,31.12,2.265,0.0,0.0
2017-03-09T05:00:00Z,2468.22,0.15,788.7,32.98,2.203,0.0247,1.1331
2017-03-09T06:00:00Z,2810.62,17.37,631.4,34.21,2.465,0.9799,29.4806
2017-03-09T07:00:00Z,2932.41,54.25,528.93,35.96,2.885,3.6006,77.2639
2017-03-09T08:00:00Z,2905.82,100.97,544.18,34.58,3.369,6.7063,122.536
2017-03-09T09:00:00Z,2910.44,128.23,590.38,34.22,3.757,5.1567,129.3186
2017-03-09T10:00:00Z,2904.19,151.77,648.27,33.56,4.049,3.8473,124.9875
2017-03-09T11:00:00Z,2784.35,157.64,651.38,33.19,4.358,3.5741,124.5794
2017-03-09T12:00:00Z,2777.62,116.56,712.73,32.91,4.566,2.7723,109.3822
2017-03-09T13:00:00Z,2752.9,68.25,711.86,32.69,4.571,1.7349,82.8475
2017-03-09T14:00:00Z,2705.25,31.28,470.06,32.69,4.373,0.8841,52.7971
2017-03-09T15:00:00Z,2756.42,11.94,297.68,32.76,4.049,0.3138,24.394
2017-03-09T16:00:00Z,2934.02,4.01,239.81,33.3,3.717,0.0419,4.3259
2017-03-09T17:00:00Z,2917.93,0.2,414.18,33.86,3.492,0.0,0.0001
2017-03-09T18:00:00Z,2753.66,0.01,529.99,32.86,3.364,0.0,0.0
2017-03-09T19:00:00Z,2563.08,0.01,663.12,32.32,3.273,0.0,0.0
2017-03-09T20:00:00Z,2403.49,0.01,920.19,32.27,3.122,0.0,0.0
2017-03-09T21:00:00Z,2179.24,0.0,1193.26,31.11,2.939,0.0,0.0
2017-03-09T22:00:00Z,2021.97,0.0,1442.47,28.82,2.858,0.0,0.0
2017-03-09T23:00:00Z,1882.09,0.0,1652.51,20.82,2.86,0.0,0.0
2017-03-10T00:00:00Z,1832.44,0.0,1735.1,18.18,2.818,0.0,0.0
2017-03-10T01:00:00Z,1764.23,0.0,1795.94,12.01,2.77,0.0,0.0
2017-03-10T02:00:00Z,1769.42,0.0,1800.31,18.09,2.803,0.0,0.0
2017-03-10T03:00:00Z,1818.93,0.01,1769.69,26.96,2.895,0.0,0.0
2017-03-10T04:00:00Z,1982.17,0.01,1755.3,28.59,3.048,0.0,0.0
2017-03-10T05:00:00Z,2368.82,0.1,1675.39,31.9,3.197,0.0104,0.5938
2017-03-10T06:00:00Z,2669.23,13.55,1532.59,33.47,3.446,0.7042,21.9872
2017-03-10T07:00:00Z,2777.69,64.14,1504.84,33.93,3.865,3.7715,67.2555
2017-03-10T08:00:00Z,2733.33,130.17,1453.17,32.56,4.38,14.521,127.1546
2017-03-10T09:00:00Z,2748.85,185.11,1423.9,32.43,5.189,107.9275,189.1813
2017-03-10T10:00:00Z,2682.19,214.35,1295.14,32.09,6.218,313.2202,134.9467
2017-03-10T11:00:00Z,2548.04,232.51,1071.33,31.51,6.93,362.37,115.5905
2017-03-10T12:00:00Z,2462.53,241.78,933.4,31.31,7.241,347.1048,107.6044
2017-03-10T13:00:00Z,2342.44,225.82,852.46,31.26,7.256,277.0888,104.4691
2017-03-10T14:00:00Z,2248.67,179.44,736.69,31.59,6.959,158.4169,105.2511
2017-03-10T15:00:00Z,2315.98,98.64,623.75,32.09,6.24,48.7436,83.3531
2017-03-10T16:00:00Z,2524.64,25.84,436.04,33.16,4.787,3.9034,23.1667
2017-03-10T17:00:00Z,2637.44,0.63,320.45,36.63,3.568,0.0001,0.0028
2017-03-10T18:00:00Z,2502.8,0.01,303.83,33.33,3.044,0.0,0.0
2017-03-10T19:00:00Z,2312.02,0.01,272.97,32.46,2.827,0.0,0.0
2017-03-10T20:00:00Z,2162.33,0.01,224.63,32.34,2.629,0.0,0.0
2017-03-10T21:00:00Z,2037.38,0.0,178.24,32.21,2.496,0.0,0.0
2017-03-10T22:00:00Z,1904.88,0.0,125.31,31.92,2.582,0.0,0.0
2017-03-10T23:00:00Z,1805.61,0.0,102.72,31.16,2.572,0.0,0.0
2017-03-11T00:00:00Z,1732.64,0.0,87.44,30.49,2.487,0.0,0.0
2017-03-11T01:00:00Z,1690.45,0.0,71.75,30.13,2.415,0.0,0.0
2017-03-11T02:00:00Z,1667.57,0.0,56.79,29.64,2.395,0.0,0.0
2017-03-11T03:00:00Z,1691.4,0.01,54.7,29.07,2.35,0.0,0.0
2017-03-11T04:00:00Z,1745.29,0.01,56.24,30.0,2.293,0.0,0.0
2017-03-11T05:00:00Z,1875.63,0.06,74.63,31.28,2.234,0.031,1.2446
2017-03-11T06:00:00Z,2013.35,8.76,83.4,31.26,2.364,1.0218,25.7228
2017-03-11T07:00:00Z,2189.59,43.93,99.41,31.69,2.734,7.6252,83.2586
2017-03-11T08:00:00Z,2248.51,116.43,81.83,32.36,3.648,45.5037,156.2844
2017-03-11T09:00:00Z,2266.59,212.65,72.88,32.21,5.281,156.7622,175.8773
2017-03-11T10:00:00Z,2238.74,248.53,75.53,31.41,6.513,257.4443,159.0664
2017-03-11T11:00:00Z,2122.69,256.82,98.68,31.07,7.317,301.2298,144.3441
2017-03-11T12:00:00Z,2092.0,236.21,81.98,30.19,7.735,315.3195,123.8901
2017-03-11T13:00:00Z,2033.84,192.45,95.8,29.85,7.775,262.2747,112.3229
2017-03-11T14:00:00Z,2014.58,137.01,120.62,29.98,7.485,178.8532,97.9442
2017-03-11T15:00:00Z,2076.84,66.84,150.49,30.81,6.63,73.3804,77.584
2017-03-11T16:00:00Z,2329.32,14.79,180.4,32.68,4.558,7.7249,26.9927
2017-03-11T17:00:00Z,2425.5,0.22,228.24,33.68,2.942,0.0007,0.0114
2017-03-11T18:00:00Z,2311.96,0.01,282.12,33.01,2.209,0.0,0.0
2017-03-11T19:00:00Z,2134.54,0.01,332.65,31.52,1.637,0.0,0.0
2017-03-11T20:00:00Z,1986.5,0.01,368.65,31.23,1.196,0.0,0.0
2017-03-11T21:00:00Z,1854.18,0.0,374.02,31.08,0.906,0.0,0.0
2017-03-11T22:00:00Z,1740.02,0.0,380.87,30.05,0.823,0.0,0.0
2017-03-11T23:00:00Z,1669.99,0.0,411.98,27.9,0.76,0.0,0.0
2017-03-12T00:00:00Z,1645.02,0.0,424.59,25.4,0.663,0.0,0.0
2017-03-12T01:00:00Z,1630.27,0.0,420.37,26.69,0.577,0.0,0.0
2017-03-12T02:00:00Z,1636.91,0.0,437.61,26.9,0.45,0.0,0.0
2017-03-12T03:00:00Z,1650.24,0.01,466.3,26.13,0.326,0.0,0.0
2017-03-12T04:00:00Z,1676.08,0.01,496.47,28.51,0.301,0.0,0.0
2017-03-12T05:00:00Z,1762.78,0.1,524.8,28.29,0.43,0.2786,3.7148
2017-03-12T06:00:00Z,1916.03,6.98,580.4,28.75,1.159,4.9139,47.3396
2017-03-12T07:00:00Z,2085.37,34.2,647.11,29.3,2.05,14.3032,104.4861
2017-03-12T08:00:00Z,2148.95,71.21,720.36,29.59,2.844,25.4369,155.1815
2017-03-12T09:00:00Z,2156.5,109.24,794.51,29.7,3.56,39.8301,196.9564
2017-03-12T10:00:00Z,2121.93,162.47,886.02,29.43,4.182,61.2216,225.9521
